"time_stamp","wind_speed","wind_direction","ambient_temp","terrain","active_power","sd_wd","turbulence_intensity"
"2018-05-28 21:50:00",3.84964705882353,200.621016776471,14.2205882352941,3,0.0542789803921569,0.186909309212757,0.0469974539945802
"2018-05-28 22:00:00",4.39623529411765,200.678702329412,14.15,3,0.076925725490196,0.413893961992781,0.0429227101734436
"2018-05-28 22:10:00",4.71755813953488,200.11009772093,14.1348837209302,3,0.098747906976744,0.995850564042448,0.0578203081511201
"2018-05-28 22:20:00",4.39641025641026,230.2676,13.8489743589744,3,0.0706330769230767,39.4512854560242,0.146921601946493
"2018-05-28 22:30:00",6.39976470588235,286.671916164706,13.3350588235294,3,0.231126509803921,3.71791674925863,0.120878157634479
"2018-05-28 22:40:00",6.34847058823529,287.835006988235,12.8975294117647,3,0.232886274509804,1.07155401826194,0.0673584602277804
"2018-05-28 22:50:00",6.60616279069767,285.556379930233,12.6383720930233,3,0.273697751937985,1.98368401144638,0.125364502567475
"2018-05-28 23:00:00",7.022,281.209492941177,12.5362352941176,3,0.345709333333333,5.33789692841055,0.129150913916308
"2018-05-28 23:10:00",7.59117647058823,271.664175388235,12.2522352941176,3,0.401474352941177,0.132958629971175,0.110818179000243
"2018-05-28 23:20:00",8.97904109589041,271.733714136986,12.2157534246575,3,0.620375068493151,0.372748968771707,0.0789343411545143
"2018-05-28 23:30:00",8.37529411764706,272.990943105882,12.4085882352941,3,0.498351764705883,1.190633033425,0.068124202357564
"2018-05-28 23:40:00",5.83835294117647,268.585267623529,12.3436470588235,3,0.191708078431373,3.07835367460418,0.0633415051955257
"2018-05-28 23:50:00",4.38539682539683,270.974755238095,12.1234920634921,3,0.0791148148148147,8.35220641298787,0.164828624545319
"2018-05-29 00:00:00",2.728125,286.1228775,11.960625,3,0.00627333333333333,3.10368932765724,0.0602175036330225
"2018-05-29 07:00:00",3.00768292682927,217.315243536585,10.6329268292683,3,0.0166439024390244,5.21844306061227,0.0621145065736219
"2018-05-29 07:10:00",2.47285714285714,212.441748,10.6466666666667,3,0.00484486772486773,0.852689228584366,0.0417829498099419
"2018-05-29 07:20:00",2.87730769230769,212.567472923077,10.83,3,0.00537538461538461,0.63057034047854,0.071358564562223
"2018-05-29 07:30:00",3.14142857142857,213.941986928571,11.1246428571429,3,0.0123892857142857,2.5218502039284,0.0867247157950956
"2018-05-29 07:40:00",1.56333333333333,215.705613,11.4583333333333,3,0.000484444444444445,2.40536176750692,0.055444001062718
"2018-05-29 08:00:00",3.66814814814815,222.162658222222,11.9014814814815,3,0.0323838683127572,0.837669982875896,0.0845784329831089
"2018-05-29 08:10:00",3.954,209.531324258824,11.8722352941176,3,0.0504506666666667,15.3695922155794,0.0798562752641621
"2018-05-29 08:20:00",4.03232558139535,191.622310465116,11.9646511627907,3,0.0534585271317829,3.72493923262012,0.107408212929922
"2018-05-29 08:30:00",4.30152941176471,199.155311294118,12.102,3,0.0708318431372547,8.56134440456781,0.13995660119581
"2018-05-29 08:40:00",4.03694117647059,219.964553788235,12.4444705882353,3,0.0553970196078431,2.40369689830594,0.128330017383044
"2018-05-29 08:50:00",4.35891891891892,204.334272324324,12.7308108108108,3,0.0754590990990993,6.41239966382996,0.166131796078113
"2018-05-29 09:00:00",4.77825581395349,206.73366355814,12.9218604651163,3,0.0934851937984493,8.50673435778051,0.141438980330597
"2018-05-29 09:10:00",5.08952941176471,214.547505176471,13.0249411764706,3,0.137192549019608,8.13356748282424,0.215774016442076
"2018-05-29 09:20:00",5.33905882352941,213.424630094118,13.2389411764706,3,0.130034823529412,9.17810770754018,0.165800708332096
"2018-05-29 09:30:00",5.00279069767442,224.799356232558,13.201976744186,3,0.121668682170543,12.2549270564977,0.161207454414065
"2018-05-29 09:40:00",5.384,223.643297505882,13.4590588235294,3,0.134960156862745,6.43491195531313,0.17841134966828
"2018-05-29 09:50:00",4.96305882352941,212.155665176471,13.7212941176471,3,0.104809333333333,16.4875000249193,0.113678969046456
"2018-05-29 10:00:00",4.73070588235294,246.3719916,13.8610588235294,3,0.095778274509804,11.6894947493219,0.141309621301494
"2018-05-29 10:10:00",4.78666666666667,229.881061571429,14.1583333333333,3,0.108250158730159,11.9786477457386,0.229505474014733
"2018-05-29 10:20:00",5.99376470588235,243.273151835294,13.9068235294118,3,0.218453254901961,8.26550220437313,0.163074138167639
